beachId,nameGr,nameEn,regionId,region,group,status,checkedAt,reason,candidateCount,acceptedImageUrl,sourcePageUrl
1535,Παραλία Μυλοκοπή,Paralia Mylokopi,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1536,Παραλία Σκαλωσιά,Paralia Skalosia,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1537,Πλαζ Αλκυονίδας,Plaz Alkyonidas,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1539,Σιδερώνα,Siderona,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1540,Στέρνα,Sterna,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1541,Συκιά,Sykia,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",8,,
3041,Λουτράκι Νεράιδα,Loutraki Neraida,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3042,Λουτράκι Σχίνος,Loutraki Schinos,peloponnese-korinthia-mainland,Korinthia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1543,Αγία Κυριακή,Agia Kyriaki,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1544,Άγιος Κυπριανός,Agios Kyprianos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1548,Ανδρόγυαλος,Androgyalos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1549,Ανεπίσημη Γυμνιστική Παραλία,Anepisimi Gymnistiki Paralia,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1552,Βιανδίνη (Βούρκος),Viandini (Vourkos),peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1555,Γιαλός,Gialos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1556,Δρίμισκος,Drimiskos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1557,Θυνί,Thyni,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1561,Καστέλλα,Kastella,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1564,Κυανή Ακτή,Kyani Akti,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1565,Λιμάνι,Limani,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",7,,
1567,Μεγάλη Άμμος,Megali Ammos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1569,Μποζάς,Bozas,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1571,Ξιφιάς,Xifias,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1574,Παραλία Αγλύφτης,Paralia Aglyftis,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1576,Παραλία Ελιάς,Paralia Elias,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1577,Παραλία Καλεβόλου,Paralia Kalevolou,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1579,Παραλία Κοκκινιά,Paralia Kokkinia,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1585,Παραλία Σελινίτσας,Paralia Selinitsas,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1587,Παραλία της Πικριάς,Paralia tis Pikrias,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1588,Παραλία Τρίνησα,Paralia Trinisa,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1592,Πούλια,Poulia,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",6,,
1594,Πρώτο Αυλάκι,Proto Avlaki,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1596,Πύλιζα,Pyliza,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1597,Ρωμαϊκή Παραλία,Romaiki Paralia,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1599,Τηγάνια,Tigania,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3070,Παραλία Αλμυρού,Paralia Almyrou,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3071,Παραλία Διρού,Paralia Dirou,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3091,Παραλία Κάτω Μέζαπος,Paralia Kato Mezapos,peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3108,Καλόγερος (Ελαφόνησος),Kalogeros (Elafonisos),peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
3109,Καραβοστάσι (Πλύτρα),Karavostasi (Plytra),peloponnese-lakonia-mainland,Lakonia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1606,Αμμούδι,Ammoudi,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1609,Βουρλιά,Vourlia,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,rejected,2026-06-28T13:41:44.150Z,"Rejected after automated source screening and visual QA: candidates were wrong place, landmark/settlement/port/road/people imagery, generic coastal views, or not beach-specific enough for safe use.",2,,
1610,Βρωμονέρι,Vromoneri,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1612,Γλυφάδα,Glyfada,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1616,Καλαμάκι,Kalamaki,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1618,Καντούνι,Kantouni,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1619,Κουμπάρες,Koumpares,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1620,Κρυονέρι,Kryoneri,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1622,Λάμπες,Lampes,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1627,Μαυροβούνι,Mavrovouni,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1628,Μεγάλο Μαράθι,Megalo Marathi,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1629,Μεμί,Memi,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1630,Μικρό Μαράθι,Mikro Marathi,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1631,Παραλία Βουνάκι,Paralia Vounaki,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
1632,Παραλία Γιάλοβα,Paralia Gialova,peloponnese-messinia-mainland,Messinia,mainland_peloponnese,no_candidates,2026-06-28T13:41:44.150Z,Discovery completed for this region; no license-safe Commons/Openverse candidate was returned for this beach.,0,,
